lon,lat,state,county
-97.75386,29.48858,TX,Gonzales
-97.74647,29.50048,TX,Gonzales
-97.74061,29.50813,TX,Gonzales
-97.73729,29.51246,TX,Gonzales
-97.73605,29.5141,TX,Gonzales
-97.73572,29.51455,TX,Gonzales
-97.7324,29.51913,TX,Gonzales
-97.72828,29.5242,TX,Gonzales
-97.72677,29.52616,TX,Gonzales
-97.68339,29.58345,TX,Gonzales
-97.67227,29.59809,TX,Gonzales
-97.6636,29.60952,TX,Gonzales
-97.65387,29.62241,TX,Gonzales
-97.65016,29.62739,TX,Gonzales
-97.63321,29.64981,TX,Gonzales
-97.63318,29.64986,TX,Gonzales
-97.63313,29.64984,TX,Gonzales
-97.63395,29.64821,TX,Gonzales
-97.63194,29.64661,TX,Gonzales
-97.63115,29.64604,TX,Gonzales
-97.63011,29.64276,TX,Gonzales
-97.62741,29.64045,TX,Gonzales
-97.62738,29.64274,TX,Gonzales
-97.62319,29.64261,TX,Gonzales
-97.62122,29.64403,TX,Gonzales
-97.61691,29.64478,TX,Gonzales
-97.61629,29.64147,TX,Gonzales
-97.6173,29.63886,TX,Gonzales
-97.61791,29.63723,TX,Gonzales
-97.61882,29.63508,TX,Gonzales
-97.61501,29.63529,TX,Gonzales
-97.60848,29.63649,TX,Gonzales
-97.60578,29.63515,TX,Gonzales
-97.60643,29.64018,TX,Gonzales
-97.60295,29.6408,TX,Gonzales
-97.60037,29.63571,TX,Gonzales
-97.59855,29.63384,TX,Gonzales
-97.59948,29.6311,TX,Gonzales
-97.55772,29.65293,TX,Gonzales
-97.49906,29.68518,TX,Gonzales
-97.37527,29.7531,TX,Gonzales
-97.32003,29.78348,TX,Gonzales
-97.31789,29.78466,TX,Gonzales
-97.29278,29.76551,TX,Gonzales
-97.28937,29.7629,TX,Gonzales
-97.28739,29.76139,TX,Gonzales
-97.27044,29.74896,TX,Gonzales
-97.25476,29.7371,TX,Gonzales
-97.25377,29.73633,TX,Gonzales
-97.23791,29.7244,TX,Gonzales
-97.23529,29.72245,TX,Gonzales
-97.23311,29.72094,TX,Gonzales
-97.2248,29.71464,TX,Gonzales
-97.21295,29.70572,TX,Gonzales
-97.20946,29.7031,TX,Gonzales
-97.20135,29.69712,TX,Gonzales
-97.19492,29.69207,TX,Gonzales
-97.18507,29.68458,TX,Gonzales
-97.17795,29.67903,TX,Gonzales
-97.1732,29.67546,TX,Gonzales
-97.16004,29.66566,TX,Gonzales
-97.15958,29.66532,TX,Gonzales
-97.1537,29.66083,TX,Gonzales
-97.14962,29.65772,TX,Gonzales
-97.13623,29.64758,TX,Gonzales
-97.13514,29.64684,TX,Gonzales
-97.13119,29.64376,TX,Gonzales
-97.13128,29.64239,TX,Gonzales
-97.13704,29.63551,TX,Gonzales
-97.14264,29.6281,TX,Gonzales
-97.14276,29.62801,TX,Gonzales
-97.14576,29.62589,TX,Gonzales
-97.14664,29.62525,TX,Gonzales
-97.15807,29.61658,TX,Gonzales
-97.16193,29.61356,TX,Gonzales
-97.18219,29.59773,TX,Gonzales
-97.18475,29.59573,TX,Gonzales
-97.1935,29.58889,TX,Gonzales
-97.19977,29.58399,TX,Gonzales
-97.20395,29.57196,TX,Gonzales
-97.20348,29.54993,TX,Gonzales
-97.20281,29.5262,TX,Gonzales
-97.20234,29.50774,TX,Gonzales
-97.20479,29.50024,TX,Gonzales
-97.21095,29.47926,TX,Gonzales
-97.21231,29.47481,TX,Gonzales
-97.21787,29.45658,TX,Gonzales
-97.21959,29.45094,TX,Gonzales
-97.21984,29.45014,TX,Gonzales
-97.22203,29.44307,TX,Gonzales
-97.22335,29.43882,TX,Gonzales
-97.22801,29.4232,TX,Gonzales
-97.22977,29.41732,TX,Gonzales
-97.23093,29.41433,TX,Gonzales
-97.23672,29.39531,TX,Gonzales
-97.2396,29.38551,TX,Gonzales
-97.24011,29.38449,TX,Gonzales
-97.24605,29.38026,TX,Gonzales
-97.25154,29.37617,TX,Gonzales
-97.25674,29.37246,TX,Gonzales
-97.27435,29.35958,TX,Gonzales
-97.28915,29.34871,TX,Gonzales
-97.32526,29.32233,TX,Gonzales
-97.34405,29.30858,TX,Gonzales
-97.35263,29.3023,TX,Gonzales
-97.37527,29.28574,TX,Gonzales
-97.38811,29.27635,TX,Gonzales
-97.40552,29.26359,TX,Gonzales
-97.42378,29.25025,TX,Gonzales
-97.45056,29.23081,TX,Gonzales
-97.46073,29.22344,TX,Gonzales
-97.48343,29.20699,TX,Gonzales
-97.49431,29.1991,TX,Gonzales
-97.50412,29.19171,TX,Gonzales
-97.50707,29.18949,TX,Gonzales
-97.50869,29.18827,TX,Gonzales
-97.51366,29.18453,TX,Gonzales
-97.53029,29.17203,TX,Gonzales
-97.55515,29.15334,TX,Gonzales
-97.57567,29.13791,TX,Gonzales
-97.57934,29.13515,TX,Gonzales
-97.59606,29.1226,TX,Gonzales
-97.61103,29.11137,TX,Gonzales
-97.61313,29.10976,TX,Gonzales
-97.61365,29.11023,TX,Gonzales
-97.61389,29.11044,TX,Gonzales
-97.62144,29.11786,TX,Gonzales
-97.6253,29.12134,TX,Gonzales
-97.62588,29.12192,TX,Gonzales
-97.62701,29.12308,TX,Gonzales
-97.62912,29.12527,TX,Gonzales
-97.62968,29.12581,TX,Gonzales
-97.63541,29.13137,TX,Gonzales
-97.63969,29.13553,TX,Gonzales
-97.6407,29.1365,TX,Gonzales
-97.64075,29.13655,TX,Gonzales
-97.65916,29.15442,TX,Gonzales
-97.66042,29.15565,TX,Gonzales
-97.66412,29.15924,TX,Gonzales
-97.66419,29.15931,TX,Gonzales
-97.67059,29.16555,TX,Gonzales
-97.67243,29.16737,TX,Gonzales
-97.6776,29.17236,TX,Gonzales
-97.68899,29.18343,TX,Gonzales
-97.70126,29.19535,TX,Gonzales
-97.70398,29.19799,TX,Gonzales
-97.71495,29.20865,TX,Gonzales
-97.71733,29.21095,TX,Gonzales
-97.72071,29.21423,TX,Gonzales
-97.72225,29.21574,TX,Gonzales
-97.72844,29.22175,TX,Gonzales
-97.73048,29.22373,TX,Gonzales
-97.7432,29.23606,TX,Gonzales
-97.7572,29.24979,TX,Gonzales
-97.76194,29.25469,TX,Gonzales
-97.76318,29.256,TX,Gonzales
-97.76644,29.25943,TX,Gonzales
-97.77133,29.26441,TX,Gonzales
-100.81357,35.6202,TX,Gray
-100.81075,35.62018,TX,Gray
-100.80001,35.62012,TX,Gray
-100.79083,35.62037,TX,Gray
-100.76837,35.62033,TX,Gray
-100.75094,35.62017,TX,Gray
-100.73609,35.61978,TX,Gray
-100.72757,35.61976,TX,Gray
-100.70827,35.6199,TX,Gray
-100.68256,35.62014,TX,Gray
-100.6697,35.61993,TX,Gray
-100.62541,35.61953,TX,Gray
-100.58084,35.61951,TX,Gray
-100.56236,35.61937,TX,Gray
-100.54681,35.61928,TX,Gray
-100.54016,35.6193,TX,Gray
-100.54014,35.61287,TX,Gray
-100.5401,35.60127,TX,Gray
-100.54021,35.55232,TX,Gray
-100.5397,35.53081,TX,Gray
-100.5396,35.51688,TX,Gray
-100.53949,35.50272,TX,Gray
-100.53933,35.48026,TX,Gray
-100.5388,35.39396,TX,Gray
-100.53878,35.39134,TX,Gray
-100.53863,35.36882,TX,Gray
-100.53864,35.35411,TX,Gray
-100.53857,35.33571,TX,Gray
-100.53838,35.32145,TX,Gray
-100.53828,35.31297,TX,Gray
-100.53825,35.30988,TX,Gray
-100.53816,35.29551,TX,Gray
-100.5382,35.28698,TX,Gray
-100.53845,35.26317,TX,Gray
-100.53855,35.24836,TX,Gray
-100.53857,35.23138,TX,Gray
-100.53858,35.22659,TX,Gray
-100.53868,35.20753,TX,Gray
-100.53867,35.20594,TX,Gray
-100.53878,35.19729,TX,Gray
-100.5388,35.18978,TX,Gray
-100.53897,35.18371,TX,Gray
-100.53898,35.18314,TX,Gray
-100.53923,35.18314,TX,Gray
-100.57122,35.18298,TX,Gray
-100.59326,35.18312,TX,Gray
-100.60909,35.18302,TX,Gray
-100.62542,35.183,TX,Gray
-100.66176,35.18308,TX,Gray
-100.68873,35.18308,TX,Gray
-100.72367,35.18318,TX,Gray
-100.74626,35.18326,TX,Gray
-100.75002,35.18327,TX,Gray
-100.78528,35.18314,TX,Gray
-100.8142,35.18321,TX,Gray
-100.83049,35.18329,TX,Gray
-100.84673,35.18331,TX,Gray
-100.85831,35.18329,TX,Gray
-100.87398,35.18323,TX,Gray
-100.88815,35.18309,TX,Gray
-100.90849,35.183,TX,Gray
-100.91416,35.18317,TX,Gray
-100.94953,35.1832,TX,Gray
-100.97016,35.18326,TX,Gray
-100.97526,35.18318,TX,Gray
-101.00142,35.18284,TX,Gray
-101.00706,35.1828,TX,Gray
-101.0147,35.18273,TX,Gray
-101.07977,35.18219,TX,Gray
-101.08628,35.18214,TX,Gray
-101.08619,35.19637,TX,Gray
-101.08619,35.19662,TX,Gray
-101.08622,35.19922,TX,Gray
-101.08622,35.19978,TX,Gray
-101.08622,35.20065,TX,Gray
-101.08624,35.20932,TX,Gray
-101.08623,35.22388,TX,Gray
-101.0864,35.25944,TX,Gray
-101.08617,35.3281,TX,Gray
-101.08603,35.37185,TX,Gray
-101.08602,35.4027,TX,Gray
-101.08602,35.4063,TX,Gray
-101.08597,35.42597,TX,Gray
-101.08595,35.44431,TX,Gray
-101.08602,35.45316,TX,Gray
-101.0861,35.47604,TX,Gray
-101.08609,35.47919,TX,Gray
-101.08604,35.48401,TX,Gray
-101.08596,35.48842,TX,Gray
-101.086,35.49558,TX,Gray
-101.08605,35.51136,TX,Gray
-101.08597,35.53927,TX,Gray
-101.08599,35.55485,TX,Gray
-101.08607,35.56196,TX,Gray
-101.08603,35.57234,TX,Gray
-101.08589,35.59893,TX,Gray
-101.08593,35.6191,TX,Gray
-101.07711,35.61911,TX,Gray
-101.04439,35.61916,TX,Gray
-100.99004,35.61938,TX,Gray
-100.96672,35.61933,TX,Gray
-100.91262,35.61916,TX,Gray
-100.86716,35.61967,TX,Gray
-100.86207,35.61976,TX,Gray
-100.86172,35.61976,TX,Gray
-100.86162,35.61976,TX,Gray
-100.85233,35.61987,TX,Gray
-100.83075,35.62016,TX,Gray
-96.3841,33.43532,TX,Grayson
-96.3841,33.4353,TX,Grayson
-96.38407,33.43279,TX,Grayson
-96.38409,33.42978,TX,Grayson
-96.38427,33.42694,TX,Grayson
-96.38435,33.42256,TX,Grayson
-96.38452,33.41128,TX,Grayson
-96.3846,33.39783,TX,Grayson
-96.38484,33.39786,TX,Grayson
-96.39174,33.39824,TX,Grayson
-96.40235,33.39808,TX,Grayson
-96.41866,33.39821,TX,Grayson
-96.45726,33.39887,TX,Grayson
-96.48829,33.39892,TX,Grayson
-96.5003,33.39903,TX,Grayson
-96.51186,33.39921,TX,Grayson
-96.53374,33.39949,TX,Grayson
-96.55493,33.39968,TX,Grayson
-96.56436,33.39988,TX,Grayson
-96.56668,33.39994,TX,Grayson
-96.57434,33.40004,TX,Grayson
-96.57993,33.40017,TX,Grayson
-96.58263,33.40026,TX,Grayson
-96.61226,33.40052,TX,Grayson
-96.64053,33.40098,TX,Grayson
-96.67701,33.40179,TX,Grayson
-96.7178,33.4027,TX,Grayson
-96.72742,33.40292,TX,Grayson
-96.74073,33.40318,TX,Grayson
-96.75447,33.40349,TX,Grayson
-96.76558,33.40372,TX,Grayson
-96.7787,33.40414,TX,Grayson
-96.81081,33.40496,TX,Grayson
-96.82866,33.40528,TX,Grayson
-96.834,33.4055,TX,Grayson
-96.83411,33.4055,TX,Grayson
-96.84117,33.40559,TX,Grayson
-96.84112,33.41132,TX,Grayson
-96.8411,33.41287,TX,Grayson
-96.8411,33.41329,TX,Grayson
-96.8411,33.41338,TX,Grayson
-96.84256,33.41355,TX,Grayson
-96.84725,33.41369,TX,Grayson
-96.86022,33.41399,TX,Grayson
-96.86465,33.41409,TX,Grayson
-96.8651,33.4141,TX,Grayson
-96.86825,33.41418,TX,Grayson
-96.87224,33.41384,TX,Grayson
-96.87656,33.41353,TX,Grayson
-96.88808,33.41398,TX,Grayson
-96.8959,33.41425,TX,Grayson
-96.90369,33.41451,TX,Grayson
-96.90726,33.4146,TX,Grayson
-96.90866,33.41465,TX,Grayson
-96.91536,33.41484,TX,Grayson
-96.91926,33.41496,TX,Grayson
-96.93864,33.41624,TX,Grayson
-96.93941,33.41627,TX,Grayson
-96.93946,33.41627,TX,Grayson
-96.93968,33.41628,TX,Grayson
-96.94304,33.41638,TX,Grayson
-96.94386,33.41641,TX,Grayson
-96.94384,33.4196,TX,Grayson
-96.94372,33.43644,TX,Grayson
-96.94368,33.44222,TX,Grayson
-96.94357,33.4588,TX,Grayson
-96.94356,33.4671,TX,Grayson
-96.94346,33.48466,TX,Grayson
-96.94341,33.49199,TX,Grayson
-96.94338,33.49841,TX,Grayson
-96.94339,33.50484,TX,Grayson
-96.94338,33.52858,TX,Grayson
-96.94337,33.53857,TX,Grayson
-96.94336,33.5612,TX,Grayson
-96.94336,33.58026,TX,Grayson
-96.94334,33.61908,TX,Grayson
-96.94345,33.63406,TX,Grayson
-96.94361,33.65873,TX,Grayson
-96.94375,33.67882,TX,Grayson
-96.94394,33.709,TX,Grayson
-96.94401,33.71927,TX,Grayson
-96.94438,33.75601,TX,Grayson
-96.94474,33.80519,TX,Grayson
-96.94487,33.83805,TX,Grayson
-96.94507,33.85985,TX,Grayson
-96.94473,33.90177,TX,Grayson
-96.94468,33.92605,TX,Grayson
-96.94461,33.94901,TX,Grayson
-96.94461,33.94922,TX,Grayson
-96.94445,33.9493,TX,Grayson
-96.94398,33.94954,TX,Grayson
-96.94383,33.94962,TX,Grayson
-96.94219,33.95043,TX,Grayson
-96.942,33.95052,TX,Grayson
-96.9407,33.95114,TX,Grayson
-96.93914,33.95193,TX,Grayson
-96.93795,33.95262,TX,Grayson
-96.9371,33.95311,TX,Grayson
-96.9366,33.95342,TX,Grayson
-96.93625,33.95365,TX,Grayson
-96.93554,33.95406,TX,Grayson
-96.93484,33.95445,TX,Grayson
-96.93377,33.95498,TX,Grayson
-96.92073,33.95952,TX,Grayson
-96.90721,33.94979,TX,Grayson
-96.89874,33.92853,TX,Grayson
-96.89738,33.91864,TX,Grayson
-96.89649,33.91036,TX,Grayson
-96.896,33.89795,TX,Grayson
-96.89256,33.88956,TX,Grayson
-96.8879,33.87903,TX,Grayson
-96.87068,33.85655,TX,Grayson
-96.84152,33.85521,TX,Grayson
-96.83288,33.87402,TX,Grayson
-96.79002,33.8668,TX,Grayson
-96.77878,33.85473,TX,Grayson
-96.77205,33.83265,TX,Grayson
-96.76159,33.82441,TX,Grayson
-96.74623,33.82568,TX,Grayson
-96.72951,33.82902,TX,Grayson
-96.71373,33.83133,TX,Grayson
-96.69669,33.84252,TX,Grayson
-96.68535,33.86129,TX,Grayson
-96.683,33.88213,TX,Grayson
-96.68056,33.89696,TX,Grayson
-96.66564,33.91719,TX,Grayson
-96.63139,33.89646,TX,Grayson
-96.59217,33.89551,TX,Grayson
-96.5885,33.89498,TX,Grayson
-96.61223,33.8687,TX,Grayson
-96.62623,33.84356,TX,Grayson
-96.56385,33.81911,TX,Grayson
-96.55901,33.81904,TX,Grayson
-96.55786,33.81719,TX,Grayson
-96.55503,33.819,TX,Grayson
-96.55185,33.81876,TX,Grayson
-96.55185,33.81872,TX,Grayson
-96.54724,33.81996,TX,Grayson
-96.54241,33.82073,TX,Grayson
-96.5333,33.8228,TX,Grayson
-96.53213,33.82357,TX,Grayson
-96.52713,33.82075,TX,Grayson
-96.52267,33.81561,TX,Grayson
-96.51717,33.8047,TX,Grayson
-96.51392,33.78485,TX,Grayson
-96.50932,33.77938,TX,Grayson
-96.50357,33.77455,TX,Grayson
-96.50026,33.7731,TX,Grayson
-96.47669,33.77493,TX,Grayson
-96.45275,33.77859,TX,Grayson
-96.42283,33.77593,TX,Grayson
-96.41341,33.75771,TX,Grayson
-96.4041,33.74732,TX,Grayson
-96.39753,33.74083,TX,Grayson
-96.38692,33.73222,TX,Grayson
-96.37945,33.72576,TX,Grayson
-96.37947,33.72488,TX,Grayson
-96.3798,33.70858,TX,Grayson
-96.38024,33.68622,TX,Grayson
-96.38093,33.64367,TX,Grayson
-96.38149,33.62674,TX,Grayson
-96.38164,33.62295,TX,Grayson
-96.3822,33.60321,TX,Grayson
-96.38233,33.59809,TX,Grayson
-96.3824,33.59025,TX,Grayson
-96.38257,33.56403,TX,Grayson
-96.38287,33.54674,TX,Grayson
-96.38287,33.52784,TX,Grayson
-96.38293,33.51247,TX,Grayson
-96.38306,33.49234,TX,Grayson
-96.38331,33.48141,TX,Grayson
-96.38351,33.47029,TX,Grayson
-96.38371,33.46396,TX,Grayson
-96.38383,33.45829,TX,Grayson
-96.38397,33.44733,TX,Grayson
-94.70199,32.52912,TX,Gregg
-94.70199,32.52864,TX,Gregg
-94.70217,32.45038,TX,Gregg
-94.69999,32.42394,TX,Gregg
-94.69201,32.42737,TX,Gregg
-94.69087,32.42599,TX,Gregg
-94.68512,32.42722,TX,Gregg
-94.67451,32.42301,TX,Gregg
-94.67185,32.421,TX,Gregg
-94.67576,32.41902,TX,Gregg
-94.6752,32.41754,TX,Gregg
-94.67231,32.4187,TX,Gregg
-94.67352,32.41685,TX,Gregg
-94.67383,32.4134,TX,Gregg
-94.67029,32.41193,TX,Gregg
-94.6679,32.41263,TX,Gregg
-94.66863,32.40883,TX,Gregg
-94.66641,32.41027,TX,Gregg
-94.65974,32.41008,TX,Gregg
-94.65645,32.40612,TX,Gregg
-94.65435,32.40593,TX,Gregg
-94.65329,32.40237,TX,Gregg
-94.64473,32.39915,TX,Gregg
-94.62107,32.39858,TX,Gregg
-94.60826,32.39785,TX,Gregg
-94.59463,32.39587,TX,Gregg
-94.57922,32.39492,TX,Gregg
-94.57926,32.39482,TX,Gregg
-94.58351,32.3846,TX,Gregg
-94.5909,32.36711,TX,Gregg
-94.59359,32.36582,TX,Gregg
-94.59573,32.364,TX,Gregg
-94.59943,32.36181,TX,Gregg
-94.60595,32.36015,TX,Gregg
-94.64041,32.37078,TX,Gregg
-94.66264,32.37057,TX,Gregg
-94.68329,32.37046,TX,Gregg
-94.71251,32.37036,TX,Gregg
-94.74846,32.37038,TX,Gregg
-94.77302,32.37047,TX,Gregg
-94.78962,32.37059,TX,Gregg
-94.80424,32.37067,TX,Gregg
-94.82935,32.37079,TX,Gregg
-94.83926,32.37084,TX,Gregg
-94.84991,32.37093,TX,Gregg
-94.85951,32.37073,TX,Gregg
-94.86935,32.37064,TX,Gregg
-94.87527,32.37052,TX,Gregg
-94.89351,32.36972,TX,Gregg
-94.90379,32.36973,TX,Gregg
-94.92199,32.37004,TX,Gregg
-94.94228,32.37038,TX,Gregg
-94.9848,32.37082,TX,Gregg
-94.98552,32.36966,TX,Gregg
-94.98549,32.36984,TX,Gregg
-94.98645,32.37423,TX,Gregg
-94.98648,32.37663,TX,Gregg
-94.98652,32.39123,TX,Gregg
-94.98651,32.39269,TX,Gregg
-94.98685,32.40849,TX,Gregg
-94.98682,32.42063,TX,Gregg
-94.98684,32.42268,TX,Gregg
-94.98685,32.42363,TX,Gregg
-94.98688,32.42695,TX,Gregg
-94.98696,32.4351,TX,Gregg
-94.98694,32.43646,TX,Gregg
-94.98694,32.44413,TX,Gregg
-94.98671,32.45028,TX,Gregg
-94.98669,32.4577,TX,Gregg
-94.98685,32.46896,TX,Gregg
-94.98683,32.47178,TX,Gregg
-94.98682,32.47354,TX,Gregg
-94.98674,32.48545,TX,Gregg
-94.98676,32.49089,TX,Gregg
-94.98677,32.4935,TX,Gregg
-94.98682,32.50542,TX,Gregg
-94.98684,32.51055,TX,Gregg
-94.98685,32.51286,TX,Gregg
-94.98693,32.53169,TX,Gregg
-94.98695,32.53724,TX,Gregg
-94.98693,32.53725,TX,Gregg
-94.98673,32.53729,TX,Gregg
-94.97193,32.53754,TX,Gregg
-94.95115,32.54514,TX,Gregg
-94.92405,32.55473,TX,Gregg
-94.88565,32.56816,TX,Gregg
-94.85953,32.57702,TX,Gregg
-94.84086,32.58385,TX,Gregg
-94.81775,32.59337,TX,Gregg
-94.79129,32.62305,TX,Gregg
-94.75631,32.66042,TX,Gregg
-94.75228,32.66207,TX,Gregg
-94.7478,32.66108,TX,Gregg
-94.74642,32.66693,TX,Gregg
-94.74306,32.6652,TX,Gregg
-94.74199,32.66493,TX,Gregg
-94.74118,32.66456,TX,Gregg
-94.73738,32.66369,TX,Gregg
-94.73356,32.66005,TX,Gregg
-94.72865,32.65712,TX,Gregg
-94.72162,32.65581,TX,Gregg
-94.71705,32.65599,TX,Gregg
-94.71428,32.65763,TX,Gregg
-94.70965,32.65788,TX,Gregg
-94.70644,32.65598,TX,Gregg
-94.70271,32.65626,TX,Gregg
-94.70183,32.65221,TX,Gregg
-94.70179,32.6522,TX,Gregg
-95.8825,30.24029,TX,Grimes
-95.89964,30.23902,TX,Grimes
-95.90293,30.23887,TX,Grimes
-95.91887,30.2377,TX,Grimes
-95.92427,30.23729,TX,Grimes
-95.92919,30.23762,TX,Grimes
-95.94214,30.2373,TX,Grimes
-95.95035,30.23691,TX,Grimes
-95.96699,30.23612,TX,Grimes
-95.99124,30.23456,TX,Grimes
-95.99637,30.23418,TX,Grimes
-96.01128,30.23331,TX,Grimes
-96.03634,30.23186,TX,Grimes
-96.04347,30.23144,TX,Grimes
-96.0569,30.23073,TX,Grimes
-96.07821,30.22927,TX,Grimes
-96.08866,30.22877,TX,Grimes
-96.09291,30.2253,TX,Grimes
-96.09316,30.22519,TX,Grimes
-96.09317,30.22524,TX,Grimes
-96.09825,30.23044,TX,Grimes
-96.10538,30.23287,TX,Grimes
-96.09694,30.24301,TX,Grimes
-96.0904,30.23888,TX,Grimes
-96.08174,30.24088,TX,Grimes
-96.08201,30.24657,TX,Grimes
-96.08458,30.25125,TX,Grimes
-96.09912,30.25517,TX,Grimes
-96.09652,30.26388,TX,Grimes
-96.09426,30.27268,TX,Grimes
-96.0906,30.27907,TX,Grimes
-96.08405,30.28506,TX,Grimes
-96.08769,30.28962,TX,Grimes
-96.09842,30.28958,TX,Grimes
-96.09934,30.29847,TX,Grimes
-96.09351,30.30653,TX,Grimes
-96.09771,30.31111,TX,Grimes
-96.10185,30.3098,TX,Grimes
-96.11737,30.30419,TX,Grimes
-96.12444,30.31093,TX,Grimes
-96.13506,30.31351,TX,Grimes
-96.13708,30.31689,TX,Grimes
-96.14119,30.32292,TX,Grimes
-96.15279,30.32801,TX,Grimes
-96.15429,30.32982,TX,Grimes
-96.1543,30.32983,TX,Grimes
-96.15449,30.33005,TX,Grimes
-96.14558,30.37119,TX,Grimes
-96.11794,30.3996,TX,Grimes
-96.10354,30.41913,TX,Grimes
-96.0957,30.43875,TX,Grimes
-96.12218,30.44505,TX,Grimes
-96.12676,30.45799,TX,Grimes
-96.13988,30.4756,TX,Grimes
-96.13639,30.49303,TX,Grimes
-96.14478,30.51169,TX,Grimes
-96.14907,30.52749,TX,Grimes
-96.1612,30.54763,TX,Grimes
-96.16814,30.57567,TX,Grimes
-96.18823,30.6024,TX,Grimes
-96.1804,30.62132,TX,Grimes
-96.17279,30.63525,TX,Grimes
-96.16554,30.65695,TX,Grimes
-96.17062,30.68021,TX,Grimes
-96.17743,30.70367,TX,Grimes
-96.16362,30.72454,TX,Grimes
-96.17054,30.75274,TX,Grimes
-96.16316,30.76851,TX,Grimes
-96.17149,30.78171,TX,Grimes
-96.18322,30.79698,TX,Grimes
-96.17242,30.8039,TX,Grimes
-96.16844,30.8228,TX,Grimes
-96.16837,30.823,TX,Grimes
-96.16825,30.82301,TX,Grimes
-96.13349,30.82591,TX,Grimes
-96.1258,30.82659,TX,Grimes
-96.12523,30.82739,TX,Grimes
-96.12286,30.82744,TX,Grimes
-96.11791,30.82776,TX,Grimes
-96.11199,30.82859,TX,Grimes
-96.08763,30.8321,TX,Grimes
-96.07535,30.83385,TX,Grimes
-96.07039,30.83455,TX,Grimes
-96.03414,30.8397,TX,Grimes
-96.00952,30.84323,TX,Grimes
-95.99848,30.84468,TX,Grimes
-95.97331,30.84827,TX,Grimes
-95.95143,30.85139,TX,Grimes
-95.94457,30.85237,TX,Grimes
-95.93286,30.85405,TX,Grimes
-95.92931,30.85455,TX,Grimes
-95.91515,30.85653,TX,Grimes
-95.90323,30.85836,TX,Grimes
-95.89533,30.85961,TX,Grimes
-95.88312,30.86148,TX,Grimes
-95.87523,30.86267,TX,Grimes
-95.87302,30.86263,TX,Grimes
-95.86854,30.86329,TX,Grimes
-95.86386,30.86399,TX,Grimes
-95.86306,30.86412,TX,Grimes
-95.86272,30.86169,TX,Grimes
-95.8616,30.85364,TX,Grimes
-95.8612,30.85077,TX,Grimes
-95.86054,30.84606,TX,Grimes
-95.85704,30.82088,TX,Grimes
-95.85663,30.81796,TX,Grimes
-95.85632,30.81575,TX,Grimes
-95.85321,30.79341,TX,Grimes
-95.85177,30.78307,TX,Grimes
-95.84873,30.76123,TX,Grimes
-95.84637,30.74349,TX,Grimes
-95.84554,30.73723,TX,Grimes
-95.84543,30.73646,TX,Grimes
-95.84472,30.73149,TX,Grimes
-95.84427,30.72835,TX,Grimes
-95.84364,30.72413,TX,Grimes
-95.84215,30.71417,TX,Grimes
-95.84032,30.7012,TX,Grimes
-95.83894,30.69133,TX,Grimes
-95.83682,30.67642,TX,Grimes
-95.83588,30.66994,TX,Grimes
-95.83418,30.65787,TX,Grimes
-95.83284,30.64833,TX,Grimes
-95.83255,30.64625,TX,Grimes
-95.83221,30.64393,TX,Grimes
-95.83067,30.63326,TX,Grimes
-95.83024,30.63028,TX,Grimes
-95.83015,30.6296,TX,Grimes
-95.82891,30.61693,TX,Grimes
-95.82675,30.59455,TX,Grimes
-95.82564,30.58299,TX,Grimes
-95.82268,30.55171,TX,Grimes
-95.82133,30.53786,TX,Grimes
-95.81895,30.51292,TX,Grimes
-95.81757,30.50076,TX,Grimes
-95.81664,30.49017,TX,Grimes
-95.81466,30.46567,TX,Grimes
-95.8144,30.46273,TX,Grimes
-95.81408,30.45965,TX,Grimes
-95.8139,30.45521,TX,Grimes
-95.8124,30.43673,TX,Grimes
-95.81074,30.41697,TX,Grimes
-95.80901,30.39536,TX,Grimes
-95.8073,30.37437,TX,Grimes
-95.807,30.3701,TX,Grimes
-95.8059,30.35696,TX,Grimes
-95.80515,30.34904,TX,Grimes
-95.80442,30.339,TX,Grimes
-95.80432,30.32542,TX,Grimes
-95.80435,30.30706,TX,Grimes
-95.80431,30.28038,TX,Grimes
-95.80424,30.26093,TX,Grimes
-95.80429,30.24713,TX,Grimes
-95.80431,30.24557,TX,Grimes
-95.80487,30.24564,TX,Grimes
-95.81533,30.24483,TX,Grimes
-95.81918,30.24478,TX,Grimes
-95.8212,30.24475,TX,Grimes
-95.82892,30.2442,TX,Grimes
-95.83489,30.24386,TX,Grimes
-95.85537,30.24222,TX,Grimes
-95.86831,30.24138,TX,Grimes
-98.30517,29.57641,TX,Guadalupe
-98.31092,29.59446,TX,Guadalupe
-98.31093,29.59447,TX,Guadalupe
-98.30541,29.59654,TX,Guadalupe
-98.2969,29.59982,TX,Guadalupe
-98.29585,29.60015,TX,Guadalupe
-98.28246,29.6054,TX,Guadalupe
-98.27899,29.60681,TX,Guadalupe
-98.26195,29.61393,TX,Guadalupe
-98.25304,29.61738,TX,Guadalupe
-98.23519,29.62413,TX,Guadalupe
-98.22573,29.62757,TX,Guadalupe
-98.2176,29.63056,TX,Guadalupe
-98.20489,29.63525,TX,Guadalupe
-98.18977,29.64137,TX,Guadalupe
-98.17355,29.64808,TX,Guadalupe
-98.14224,29.66111,TX,Guadalupe
-98.13055,29.66603,TX,Guadalupe
-98.12129,29.6699,TX,Guadalupe
-98.11506,29.67259,TX,Guadalupe
-98.10594,29.67667,TX,Guadalupe
